嗆	ショウ ソウ
嗇	ショク
嗉	ソ
嗋	キョウ コウ
嗌	エキ ヤク アク アイ エイ
嗎	バ
嗑	コウ
嗒	トウ
嗓	ソウ
嗔	シン
嗗	アツ エチ
嗘	ケイ
嗚	ウ オ
嗛	ケン カン キョウ
嗜	シ
嗝	カク キャク
嗞	シ
嗟	サ シャ
嗢	オツ ラツ ラチ アツ エチ
嗣	シ
嗤	シ
嗩	サ
嗶	ヒツ ヒチ
嗷	ゴウ
嗹	レン
嗽	ソウ シュウ ソク
嗾	ゾク ソク ソウ
嗿	タン トン
嘅	カイ
嘆	タン
嘇	
嘈	ソウ ショウ
嘉	カ
嘊	ガイ
嘍	ロウ ル
嘎	カツ ケチ
嘏	カ ケ
嘐	ホウ ロウロウ ヒョウ ビュウ ミョウ コウ
嘑	コ ク
嘒	ケイ ケ
嘔	オウ ク
嘖	サク
嘗	ショウ ジョウ
嘘	キョ コ
嘙	ハ
嘛	マ
嘨	ショウ シツ シュウ
嘩	カ ケ
嘬	サイ セ セイ
嘯	ショウ シツ
嘰	キ ケ
嘱	ショク
嘲	チョウ トウ
嘳	カイ キ ケ
嘴	シ
嘵	キョウ
嘶	セイ
嘷	コウ
嘸	ブ ム
嘹	リョウ
嘻	キ イ
嘼	キュウ ク チュウ
嘽	タン セン タ
嘿	ボク モク コク
噀	ソン
噁	オ ウ アク
噂	ソン
噃	ハン ボン
噄	キツ
噆	ソウ サン
噇	トウ
噉	タン
噋	トン カク
噌	ソウ ショウ ソ
噍	ショウ シュウ シュ シャク ザク
噎	イツ エツ
噏	キュウ
噐	キ
噓	キョ
噔	トウ
噛	コウ ゴウ
噞	ゲン
噠	タツ タチ
噡	トウ セン タン
噢	ユウ イク ウ ク
噣	チュ チュウ トウ ツ ショク ソク
噤	キン
噦	エツ オチ エチ キ ケ ケイ カイ
器	キ
噩	ガク カク
噪	ソウ
